bioguide,caucus,chamber,class,contact_form,district,end,fax,last,name,office,party,party_affiliations,phone,relation,rss_url,start,state,state_rank,title,type,url
M001137,,,,,6.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,NY,,,rep,http://www.house.gov/meeks
M001137,,,,http://www.house.gov/meeks/contactform_zipcheck.shtml,6.0,2013-01-03,202-226-4169,,,2234 Rayburn House Office Building,Democrat,,202-225-3461,,,2011-01-05,NY,,,rep,http://www.house.gov/meeks
M001137,,,,https://meeks.house.gov/contact-me/email-me,5.0,2015-01-03,202-226-4169,,,2234 Rayburn House Office Building,Democrat,,202-225-3461,,http://meeks.house.gov/rss.xml,2013-01-03,NY,,,rep,http://meeks.house.gov
M001137,,,,https://meeks.house.gov/contact-me/email-me,5.0,2017-01-03,202-226-4169,,,2234 Rayburn House Office Building,Democrat,,202-225-3461,,http://meeks.house.gov/rss.xml,2015-01-06,NY,,,rep,http://meeks.house.gov
M001137,,,,,5.0,2019-01-03,,,,2234 Rayburn House Office Building,Democrat,,202-225-3461,,http://meeks.house.gov/rss.xml,2017-01-03,NY,,,rep,http://meeks.house.gov
M001160,,,,,4.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,WI,,,rep,
M001160,,,,,4.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,WI,,,rep,http://www.house.gov/gwenmoore
M001160,,,,,4.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,WI,,,rep,http://www.house.gov/gwenmoore
M001160,,,,http://www.house.gov/gwenmoore/contact.shtml,4.0,2013-01-03,202-225-8135,,,2245 Rayburn House Office Building,Democrat,,202-225-4572,,,2011-01-05,WI,,,rep,http://www.house.gov/gwenmoore
M001160,,,,https://gwenmoore.house.gov/contact-form,4.0,2015-01-03,202-225-8135,,,2245 Rayburn House Office Building,Democrat,,202-225-4572,,http://gwenmoore.house.gov/common/rss/index.cfm?rss=49,2013-01-03,WI,,,rep,http://gwenmoore.house.gov
M001160,,,,https://gwenmoore.house.gov/contact-form,4.0,2017-01-03,202-225-8135,,,2245 Rayburn House Office Building,Democrat,,202-225-4572,,http://gwenmoore.house.gov/common/rss/index.cfm?rss=49,2015-01-06,WI,,,rep,http://gwenmoore.house.gov
M001160,,,,,4.0,2019-01-03,,,,2252 Rayburn House Office Building,Democrat,,202-225-4572,,http://gwenmoore.house.gov/common/rss/index.cfm?rss=49,2017-01-03,WI,,,rep,http://gwenmoore.house.gov
M000934,,,,,1.0,1999-01-03,,,,,Republican,,,,,1997-01-07,KS,,,rep,
M000934,,,,,1.0,2001-01-03,,,,,Republican,,,,,1999-01-06,KS,,,rep,
M000934,,,,,1.0,2003-01-03,,,,,Republican,,,,,2001-01-03,KS,,,rep,
M000934,,,,,1.0,2005-01-03,,,,,Republican,,,,,2003-01-07,KS,,,rep,http://www.house.gov/moranks01
M000934,,,,,1.0,2007-01-03,,,,,Republican,,,,,2005-01-04,KS,,,rep,http://www.house.gov/moranks01
M000934,,,,,1.0,2009-01-03,,,,,Republican,,,,,2007-01-04,KS,,,rep,http://www.jerrymoran.house.gov
M000934,,,,,1.0,2011-01-03,,,,,Republican,,,,,2009-01-06,KS,,,rep,http://www.jerrymoran.house.gov
M000934,,,3.0,http://www.moran.senate.gov/public/index.cfm/e-mail-jerry,,2017-01-03,202-228-6966,,,521 Dirksen Senate Office Building,Republican,,202-224-6521,,http://www.moran.senate.gov/public/index.cfm/rss/feed/,2011-01-05,KS,junior,,sen,http://www.moran.senate.gov
M000934,,,3.0,,,2023-01-03,,,,521 Dirksen Senate Office Building,Republican,,202-224-6521,,http://www.moran.senate.gov/public/index.cfm/rss/feed/,2017-01-03,KS,junior,,sen,http://www.moran.senate.gov
M001182,,,,,5.0,2013-01-03,202-225-0464,,,1004 Longworth House Office Building,Republican,,202-225-5501,,,2011-01-05,SC,,,rep,http://mulvaney.house.gov/
M001182,,,,https://mulvaney.house.gov/email-mick/,5.0,2015-01-03,202-225-0464,,,1207 Longworth House Office Building,Republican,,202-225-5501,,http://mulvaney.house.gov/index.php?format=feed&amp;type=rss,2013-01-03,SC,,,rep,http://mulvaney.house.gov
M001182,,,,https://mulvaney.house.gov/email-mick/,5.0,2017-01-03,202-225-0464,,,2419 Rayburn House Office Building,Republican,,202-225-5501,,http://mulvaney.house.gov/index.php?format=feed&amp;type=rss,2015-01-06,SC,,,rep,https://mulvaney.house.gov
M001182,,,,,5.0,2019-01-03,,,,2350 Rayburn House Office Building,Republican,,202-225-5501,,http://mulvaney.house.gov/index.php?format=feed&amp;type=rss,2017-01-03,SC,,,rep,https://mulvaney.house.gov
M001153,,,3.0,,,2005-01-03,,,,,Republican,,,,,2003-01-07,AK,,,sen,http://murkowski.senate.gov/
M001153,,,3.0,,,2011-01-03,,,,,Republican,,,,,2005-01-04,AK,,,sen,http://murkowski.senate.gov/
M001153,,,3.0,http://www.murkowski.senate.gov/public/index.cfm?p=EMailLisa,,2017-01-03,202-224-5301,,,709 Hart Senate Office Building,Republican,,202-224-6665,,http://www.murkowski.senate.gov/public/?a=rss.feed,2011-01-05,AK,senior,,sen,https://www.murkowski.senate.gov
M001153,,,3.0,,,2023-01-03,,,,709 Hart Senate Office Building,Republican,,202-224-6665,,http://www.murkowski.senate.gov/public/?a=rss.feed,2017-01-03,AK,senior,,sen,https://www.murkowski.senate.gov
M001153,,,,,,,,,Frank Hughes Murkowski,,,,,daughter,,,,,,,
M001169,,,,,5.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,CT,,,rep,http://chrismurphy.house.gov
M001169,,,,,5.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,CT,,,rep,http://chrismurphy.house.gov
M001169,,,,http://www.house.gov/formchrismurphy/ic_zip_auth.htm,5.0,2013-01-03,202-225-5933,,,412 Cannon House Office Building,Democrat,,202-225-4476,,,2011-01-05,CT,,,rep,http://chrismurphy.house.gov
M001169,,,1.0,http://www.murphy.senate.gov/contact,,2019-01-03,202-225-5933,,,136 Hart Senate Office Building,Democrat,,202-224-4041,,http://www.theday.com/article/20121216/nws12/312169935/1069/rss,2013-01-03,CT,junior,,sen,https://www.murphy.senate.gov
M001151,,,,,18.0,2005-01-03,,,,,Republican,,,,,2003-01-07,PA,,,rep,http://www.house.gov/murphy
M001151,,,,,18.0,2007-01-03,,,,,Republican,,,,,2005-01-04,PA,,,rep,http://www.house.gov/murphy
M001151,,,,,18.0,2009-01-03,,,,,Republican,,,,,2007-01-04,PA,,,rep,http://murphy.house.gov
M001151,,,,,18.0,2011-01-03,,,,,Republican,,,,,2009-01-06,PA,,,rep,http://murphy.house.gov
M001151,,,,http://murphy.house.gov/Contact/zipauth.htm,18.0,2013-01-03,202-225-1844,,,322 Cannon House Office Building,Republican,,202-225-2301,,,2011-01-05,PA,,,rep,http://murphy.house.gov
M001151,,,,https://murphy.house.gov/contact-me,18.0,2015-01-03,202-225-1844,,,2332 Rayburn House Office Building,Republican,,202-225-2301,,http://murphy.house.gov/common/rss/?rss=44,2013-01-03,PA,,,rep,http://murphy.house.gov
M001151,,,,https://murphy.house.gov/contact-me,18.0,2017-01-03,202-225-1844,,,2332 Rayburn House Office Building,Republican,,202-225-2301,,http://murphy.house.gov/common/rss/?rss=44,2015-01-06,PA,,,rep,http://murphy.house.gov
M001151,,,,,18.0,2019-01-03,,,,2332 Rayburn House Office Building,Republican,,202-225-2301,,http://murphy.house.gov/common/rss/?rss=44,2017-01-03,PA,,,rep,http://murphy.house.gov
M001111,,,3.0,,,1999-01-03,,,,,Democrat,,,,,1993-01-05,WA,,,sen,
M001111,,,3.0,,,2005-01-03,,,,,Democrat,,,,,1999-01-06,WA,,,sen,http://murray.senate.gov/
M001111,,,3.0,,,2011-01-03,,,,,Democrat,,,,,2005-01-04,WA,,,sen,http://murray.senate.gov/
M001111,,,3.0,http://www.murray.senate.gov/public/index.cfm/contactme,,2017-01-03,202-224-0238,,,154 Russell Senate Office Building,Democrat,,202-224-2621,,http://www.murray.senate.gov/public/?a=rss.feed,2011-01-05,WA,senior,,sen,http://www.murray.senate.gov
M001111,,,3.0,,,2023-01-03,,,,154 Russell Senate Office Building,Democrat,,202-224-2621,,http://www.murray.senate.gov/public/?a=rss.feed,2017-01-03,WA,senior,,sen,http://www.murray.senate.gov/public
N000002,,,,,17.0,1993-01-03,,,,,Democrat,,,,,1992-11-03,NY,,,rep,
N000002,,,,,8.0,1995-01-03,,,,,Democrat,,,,,1993-01-05,NY,,,rep,
N000002,,,,,8.0,1997-01-03,,,,,Democrat,,,,,1995-01-04,NY,,,rep,
N000002,,,,,8.0,1999-01-03,,,,,Democrat,,,,,1997-01-07,NY,,,rep,
N000002,,,,,8.0,2001-01-03,,,,,Democrat,,,,,1999-01-06,NY,,,rep,
N000002,,,,,8.0,2003-01-03,,,,,Democrat,,,,,2001-01-03,NY,,,rep,
N000002,,,,,8.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,NY,,,rep,http://www.house.gov/nadler
N000002,,,,,8.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,NY,,,rep,http://www.house.gov/nadler
N000002,,,,,8.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,NY,,,rep,http://www.house.gov/nadler
N000002,,,,,8.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,NY,,,rep,http://www.house.gov/nadler
N000002,,,,http://www.house.gov/nadler/emailform.shtml,8.0,2013-01-03,202-225-6923,,,2334 Rayburn House Office Building,Democrat,,202-225-5635,,,2011-01-05,NY,,,rep,http://www.house.gov/nadler
N000002,,,,https://jerroldnadler.house.gov/forms/writeyourrep/default.aspx,10.0,2015-01-03,202-225-6923,,,2110 Rayburn House Office Building,Democrat,,202-225-5635,,http://nadler.house.gov/rss.xml,2013-01-03,NY,,,rep,http://nadler.house.gov
N000002,,,,https://jerroldnadler.house.gov/forms/writeyourrep/default.aspx,10.0,2017-01-03,202-225-6923,,,2109 Rayburn House Office Building,Democrat,,202-225-5635,,http://nadler.house.gov/rss.xml,2015-01-06,NY,,,rep,http://nadler.house.gov
N000002,,,,,10.0,2019-01-03,,,,2109 Rayburn House Office Building,Democrat,,202-225-5635,,http://nadler.house.gov/rss.xml,2017-01-03,NY,,,rep,http://nadler.house.gov
N000179,,,,,34.0,2001-01-03,,,,,Democrat,,,,,1999-01-06,CA,,,rep,
N000179,,,,,34.0,2003-01-03,,,,,Democrat,,,,,2001-01-03,CA,,,rep,
N000179,,,,,38.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,CA,,,rep,http://www.napolitano.house.gov
N000179,,,,,38.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,CA,,,rep,http://www.napolitano.house.gov
N000179,,,,,38.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,CA,,,rep,http://napolitano.house.gov
N000179,,,,,38.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,CA,,,rep,http://napolitano.house.gov
N000179,,,,http://www.napolitano.house.gov/contact/feedback.htm,38.0,2013-01-03,202-225-0027,,,1610 Longworth House Office Building,Democrat,,202-225-5256,,,2011-01-05,CA,,,rep,http://napolitano.house.gov
N000179,,,,https://napolitano.house.gov/contact-me/email-me,32.0,2015-01-03,202-225-0027,,,1610 Longworth House Office Building,Democrat,,202-225-5256,,http://napolitano.house.gov/rss.xml,2013-01-03,CA,,,rep,http://napolitano.house.gov
N000179,,,,https://napolitano.house.gov/contact-me/email-me,32.0,2017-01-03,202-225-0027,,,1610 Longworth House Office Building,Democrat,,202-225-5256,,http://napolitano.house.gov/rss.xml,2015-01-06,CA,,,rep,http://napolitano.house.gov
N000179,,,,,32.0,2019-01-03,,,,1610 Longworth House Office Building,Democrat,,202-225-5256,,http://napolitano.house.gov/rss.xml,2017-01-03,CA,,,rep,http://napolitano.house.gov
N000015,,,,,2.0,1991-01-03,,,,,Democrat,,,,,1989-01-03,MA,,,rep,
N000015,,,,,2.0,1993-01-03,,,,,Democrat,,,,,1991-01-03,MA,,,rep,
N000015,,,,,2.0,1995-01-03,,,,,Democrat,,,,,1993-01-05,MA,,,rep,
N000015,,,,,2.0,1997-01-03,,,,,Democrat,,,,,1995-01-04,MA,,,rep,
N000015,,,,,2.0,1999-01-03,,,,,Democrat,,,,,1997-01-07,MA,,,rep,
N000015,,,,,2.0,2001-01-03,,,,,Democrat,,,,,1999-01-06,MA,,,rep,
N000015,,,,,2.0,2003-01-03,,,,,Democrat,,,,,2001-01-03,MA,,,rep,
N000015,,,,,2.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,MA,,,rep,http://www.house.gov/neal
N000015,,,,,2.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,MA,,,rep,http://www.house.gov/neal
N000015,,,,,2.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,MA,,,rep,http://www.house.gov/neal
N000015,,,,,2.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,MA,,,rep,http://www.house.gov/neal
N000015,,,,http://www.house.gov/neal/write_neal.html,2.0,2013-01-03,202-225-8112,,,2208 Rayburn House Office Building,Democrat,,202-225-5601,,,2011-01-05,MA,,,rep,http://www.house.gov/neal
N000015,,,,https://forms.house.gov/neal/webforms/Contact_Form.shtml,1.0,2015-01-03,202-225-8112,,,2208 Rayburn House Office Building,Democrat,,202-225-5601,,http://neal.house.gov/index.php?format=feed&amp;type=rss,2013-01-03,MA,,,rep,http://neal.house.gov
N000015,,,,https://forms.house.gov/neal/webforms/Contact_Form.shtml,1.0,2017-01-03,202-225-8112,,,341 Cannon House Office Building,Democrat,,202-225-5601,,http://neal.house.gov/index.php?format=feed&amp;type=rss,2015-01-06,MA,,,rep,http://neal.house.gov
N000015,,,,,1.0,2019-01-03,,,,341 Cannon House Office Building,Democrat,,202-225-5601,,http://neal.house.gov/index.php?format=feed&amp;type=rss,2017-01-03,MA,,,rep,http://neal.house.gov
N000184,,,,,0.0,2013-01-03,202-225-5823,,,226 Cannon House Office Building,Republican,,202-225-2801,,,2011-01-05,SD,,,rep,http://noem.house.gov/
N000184,,,,http://noem.house.gov/index.cfm/email-kristi,0.0,2015-01-03,202-225-5823,,,1323 Longworth House Office Building,Republican,,202-225-2801,,http://noem.house.gov/index.cfm/rss/feed,2013-01-03,SD,,,rep,http://noem.house.gov
N000184,,,,http://noem.house.gov/index.cfm/email-kristi,0.0,2017-01-03,202-225-5823,,,2422 Rayburn House Office Building,Republican,,202-225-2801,,http://noem.house.gov/index.cfm/rss/feed,2015-01-06,SD,,,rep,https://noem.house.gov
N000184,,,,,0.0,2019-01-03,,,,2457 Rayburn House Office Building,Republican,,202-225-2801,,http://noem.house.gov/index.cfm/rss/feed,2017-01-03,SD,,,rep,https://noem.house.gov
N000147,,,,,0.0,1993-01-03,,,,,Democrat,,,,,1991-01-03,DC,,,rep,
N000147,,,,,0.0,1995-01-03,,,,,Democrat,,,,,1993-01-05,DC,,,rep,
N000147,,,,,0.0,1997-01-03,,,,,Democrat,,,,,1995-01-04,DC,,,rep,
N000147,,,,,0.0,1999-01-03,,,,,Democrat,,,,,1997-01-07,DC,,,rep,
N000147,,,,,0.0,2001-01-03,,,,,Democrat,,,,,1999-01-06,DC,,,rep,
N000147,,,,,0.0,2003-01-03,,,,,Democrat,,,,,2001-01-03,DC,,,rep,
N000147,,,,,0.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,DC,,,rep,http://www.house.gov/norton
N000147,,,,,0.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,DC,,,rep,http://www.house.gov/norton
N000147,,,,,0.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,DC,,,rep,http://www.house.gov/norton
N000147,,,,,0.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,DC,,,rep,http://www.house.gov/norton
N000147,,,,http://www.norton.house.gov/forms/contact.html,0.0,2013-01-03,202-225-3002,,,2136 Rayburn House Office Building,Democrat,,202-225-8050,,,2011-01-05,DC,,,rep,http://www.house.gov/norton
N000147,,,,https://norton.house.gov/contact/email-me,0.0,2015-01-03,202-225-3002,,,2136 Rayburn House Office Building,Democrat,,202-225-8050,,http://norton.house.gov/index.php?format=feed&amp;type=rss,2013-01-03,DC,,,rep,http://norton.house.gov
N000147,,,,https://norton.house.gov/contact/email-me,0.0,2017-01-03,202-225-3002,,,2136 Rayburn House Office Building,Democrat,,202-225-8050,,http://norton.house.gov/index.php?format=feed&amp;type=rss,2015-01-06,DC,,,rep,http://norton.house.gov
N000147,,,,,0.0,2019-01-03,,,,2136 Rayburn House Office Building,Democrat,,202-225-8050,,http://norton.house.gov/index.php?format=feed&amp;type=rss,2017-01-03,DC,,,rep,http://norton.house.gov
N000181,,,,,21.0,2005-01-03,,,,,Republican,,,,,2003-01-07,CA,,,rep,http://www.nunes.house.gov
N000181,,,,,21.0,2007-01-03,,,,,Republican,,,,,2005-01-04,CA,,,rep,http://www.nunes.house.gov
N000181,,,,,21.0,2009-01-03,,,,,Republican,,,,,2007-01-04,CA,,,rep,http://nunes.house.gov
N000181,,,,,21.0,2011-01-03,,,,,Republican,,,,,2009-01-06,CA,,,rep,http://nunes.house.gov
N000181,,,,http://www.nunes.house.gov/index.cfm?FuseAction=ContactUs.ContactForm,21.0,2013-01-03,202-225-3404,,,1013 Longworth House Office Building,Republican,,202-225-2523,,,2011-01-05,CA,,,rep,http://nunes.house.gov
N000181,,,,https://nunes.house.gov/contactform/default.aspx,22.0,2015-01-03,202-225-3404,,,1013 Longworth House Office Building,Republican,,202-225-2523,,http://nunes.house.gov/news/rss.aspx,2013-01-03,CA,,,rep,http://nunes.house.gov
N000181,,,,https://nunes.house.gov/contactform/default.aspx,22.0,2017-01-03,202-225-3404,,,1013 Longworth House Office Building,Republican,,202-225-2523,,http://nunes.house.gov/news/rss.aspx,2015-01-06,CA,,,rep,http://nunes.house.gov
N000181,,,,,22.0,2019-01-03,,,,1013 Longworth House Office Building,Republican,,202-225-2523,,http://nunes.house.gov/news/rss.aspx,2017-01-03,CA,,,rep,http://nunes.house.gov
O000168,,,,,22.0,2011-01-03,,,,,Republican,,,,,2009-01-06,TX,,,rep,http://olson.house.gov
O000168,,,,https://forms.house.gov/olson/contact-form.shtml,22.0,2013-01-03,202-225-5241,,,312 Cannon House Office Building,Republican,,202-225-5951,,,2011-01-05,TX,,,rep,http://olson.house.gov
O000168,,,,https://forms.house.gov/olson/contact-form.shtml,22.0,2015-01-03,202-225-5241,,,312 Cannon House Office Building,Republican,,202-225-5951,,feed://olson.house.gov/common/rss/?rss=82,2013-01-03,TX,,,rep,http://olson.house.gov
O000168,,,,https://forms.house.gov/olson/contact-form.shtml,22.0,2017-01-03,202-225-5241,,,2133 Rayburn House Office Building,Republican,,202-225-5951,,feed://olson.house.gov/common/rss/?rss=82,2015-01-06,TX,,,rep,http://olson.house.gov
O000168,,,,,22.0,2019-01-03,,,,2133 Rayburn House Office Building,Republican,,202-225-5951,,feed://olson.house.gov/common/rss/?rss=82,2017-01-03,TX,,,rep,http://olson.house.gov
P000601,,,,,4.0,2013-01-03,202- 225-7074,,,331 Cannon House Office Building,Republican,,202-225-5772,,,2011-01-05,MS,,,rep,http://palazzo.house.gov/
P000601,,,,http://palazzo.house.gov/contact/,4.0,2015-01-03,202- 225-7074,,,331 Cannon House Office Building,Republican,,202-225-5772,,http://palazzo.house.gov/rss.xml,2013-01-03,MS,,,rep,http://palazzo.house.gov
P000601,,,,http://palazzo.house.gov/contact/,4.0,2017-01-03,202- 225-7074,,,331 Cannon House Office Building,Republican,,202-225-5772,,http://palazzo.house.gov/rss.xml,2015-01-06,MS,,,rep,http://palazzo.house.gov
P000601,,,,,4.0,2019-01-03,,,,2349 Rayburn House Office Building,Republican,,202-225-5772,,http://palazzo.house.gov/rss.xml,2017-01-03,MS,,,rep,http://palazzo.house.gov
P000034,,,,,6.0,1989-01-03,,,,,Democrat,,,,,1987-01-06,NJ,,,rep,
P000034,,,,,3.0,1991-01-03,,,,,Democrat,,,,,1989-01-03,NJ,,,rep,
P000034,,,,,3.0,1993-01-03,,,,,Democrat,,,,,1991-01-03,NJ,,,rep,
P000034,,,,,6.0,1995-01-03,,,,,Democrat,,,,,1993-01-05,NJ,,,rep,
P000034,,,,,6.0,1997-01-03,,,,,Democrat,,,,,1995-01-04,NJ,,,rep,
P000034,,,,,6.0,1999-01-03,,,,,Democrat,,,,,1997-01-07,NJ,,,rep,
P000034,,,,,6.0,2001-01-03,,,,,Democrat,,,,,1999-01-06,NJ,,,rep,
P000034,,,,,6.0,2003-01-03,,,,,Democrat,,,,,2001-01-03,NJ,,,rep,
P000034,,,,,6.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,NJ,,,rep,http://www.house.gov/pallone
P000034,,,,,6.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,NJ,,,rep,http://www.house.gov/pallone
P000034,,,,,6.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,NJ,,,rep,http://www.house.gov/pallone
P000034,,,,,6.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,NJ,,,rep,http://www.house.gov/pallone
P000034,,,,http://www.house.gov/pallone/contact.shtml,6.0,2013-01-03,202-225-9665,,,237 Cannon House Office Building,Democrat,,202-225-4671,,,2011-01-05,NJ,,,rep,http://www.house.gov/pallone
P000034,,,,https://pallone.house.gov/contact-me/email-me,6.0,2015-01-03,202-225-9665,,,237 Cannon House Office Building,Democrat,,202-225-4671,,http://pallone.house.gov/rss.xml,2013-01-03,NJ,,,rep,http://pallone.house.gov
P000034,,,,https://pallone.house.gov/contact-me/email-me,6.0,2017-01-03,202-225-9665,,,237 Cannon House Office Building,Democrat,,202-225-4671,,http://pallone.house.gov/rss.xml,2015-01-06,NJ,,,rep,https://pallone.house.gov
P000034,,,,,6.0,2019-01-03,,,,237 Cannon House Office Building,Democrat,,202-225-4671,,http://pallone.house.gov/rss.xml,2017-01-03,NJ,,,rep,https://pallone.house.gov
P000096,,,,,8.0,1999-01-03,,,,,Democrat,,,,,1997-01-07,NJ,,,rep,
P000096,,,,,8.0,2001-01-03,,,,,Democrat,,,,,1999-01-06,NJ,,,rep,
P000096,,,,,8.0,2003-01-03,,,,,Democrat,,,,,2001-01-03,NJ,,,rep,
P000096,,,,,8.0,2005-01-03,,,,,Democrat,,,,,2003-01-07,NJ,,,rep,http://www.pascrell.house.gov
P000096,,,,,8.0,2007-01-03,,,,,Democrat,,,,,2005-01-04,NJ,,,rep,http://www.pascrell.house.gov
P000096,,,,,8.0,2009-01-03,,,,,Democrat,,,,,2007-01-04,NJ,,,rep,http://pascrell.house.gov
P000096,,,,,8.0,2011-01-03,,,,,Democrat,,,,,2009-01-06,NJ,,,rep,http://pascrell.house.gov
P000096,,,,http://pascrell.house.gov/contact/,8.0,2013-01-03,202-225-5782,,,2370 Rayburn House Office Building,Democrat,,202-225-5751,,,2011-01-05,NJ,,,rep,http://pascrell.house.gov
P000096,,,,https://pascrell.house.gov/contact/email-me,9.0,2015-01-03,202-225-5782,,,2370 Rayburn House Office Building,Democrat,,202-225-5751,,http://www.house.gov/apps/list/press/nj08_pascrell/rss.xml,2013-01-03,NJ,,,rep,http://pascrell.house.gov
P000096,,,,https://pascrell.house.gov/contact/email-me,9.0,2017-01-03,202-225-5782,,,2370 Rayburn House Office Building,Democrat,,202-225-5751,,http://www.house.gov/apps/list/press/nj08_pascrell/rss.xml,2015-01-06,NJ,,,rep,http://pascrell.house.gov
P000096,,,,,9.0,2019-01-03,,,,2370 Rayburn House Office Building,Democrat,,202-225-5751,,http://www.house.gov/apps/list/press/nj08_pascrell/rss.xml,2017-01-03,NJ,,,rep,http://pascrell.house.gov
P000603,,,3.0,http://www.paul.senate.gov/?p=contact,,2017-01-03,202-228-1373,,,167 Russell Senate Office Building,Republican,,202-224-4343,,http://paul.senate.gov/rss/?p=news,2011-01-05,KY,junior,,sen,https://www.paul.senate.gov
P000603,,,3.0,,,2023-01-03,,,,167 Russell Senate Office Building,Republican,,202-224-4343,,http://paul.senate.gov/rss/?p=news,2017-01-03,KY,junior,,sen,https://www.paul.senate.gov
